datetime,month,day,hour,dayofweek,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,registered
2011-12-15 01:00:00,12,15,1,3,4,0,1,2,13.12,15.91,70,11.0014,15
2012-05-07 03:00:00,5,7,3,0,3,0,1,1,29.52,33.335,54,12.998,5
2012-10-09 04:00:00,10,9,4,1,3,0,1,1,21.32,25.0,68,19.0012,4
2012-09-06 08:00:00,9,6,8,3,2,0,0,1,25.42,30.305,61,7.0015,202
2011-08-06 22:00:00,8,6,22,5,2,0,1,1,31.16,37.12,75,11.0014,139
2012-04-13 00:00:00,4,13,0,4,2,0,1,1,16.4,20.455,37,16.9979,41
2012-07-06 06:00:00,7,6,6,4,2,0,1,1,18.86,22.725,88,7.0015,165
2012-07-12 21:00:00,7,12,21,3,4,0,1,2,14.76,18.18,93,7.0015,162
2011-05-18 15:00:00,5,18,15,2,2,0,1,1,24.6,28.79,78,16.9979,133
2012-07-17 15:00:00,7,17,15,1,3,0,1,1,37.72,40.91,31,11.0014,187
2012-04-11 17:00:00,4,11,17,2,4,0,0,1,14.76,17.425,43,12.998,270
2011-04-18 13:00:00,4,18,13,0,2,0,1,2,22.96,26.515,49,11.0014,128
2011-06-02 14:00:00,6,2,14,3,1,0,0,1,13.94,17.425,46,6.0032,114
2012-04-05 14:00:00,4,5,14,3,2,0,1,2,27.06,31.06,74,19.0012,159
2012-08-17 01:00:00,8,17,1,4,3,0,1,1,27.06,12.12,65,7.0015,38
2012-02-04 10:00:00,2,4,10,5,2,0,1,1,16.4,20.455,50,35.0008,119
2011-07-05 05:00:00,7,5,5,1,2,0,0,1,18.86,22.725,59,8.9981,3
2011-05-05 15:00:00,5,5,15,3,2,0,1,1,22.96,26.515,26,32.9975,120
2012-03-18 02:00:00,3,18,2,6,1,0,0,2,18.86,22.725,82,7.0015,41
2012-04-06 15:00:00,4,6,15,4,2,0,1,1,27.06,31.06,39,19.9995,215
2012-05-05 10:00:00,5,5,10,5,2,0,0,1,27.06,31.06,65,8.9981,284
2012-11-15 20:00:00,11,15,20,3,4,0,1,1,13.94,17.425,61,7.0015,262
2011-07-16 19:00:00,7,16,19,5,3,0,0,1,30.34,34.09,48,12.998,242
2011-01-07 14:00:00,1,7,14,4,3,0,1,1,33.62,34.85,23,12.998,225
2011-02-19 14:00:00,2,19,14,5,1,0,0,1,18.86,22.725,15,43.9989,94
2012-09-17 09:00:00,9,17,9,0,3,0,1,1,23.78,27.275,68,8.9981,265
2012-12-05 02:00:00,12,5,2,2,2,0,0,1,18.86,22.725,59,8.9981,46
2011-07-14 14:00:00,7,14,14,3,3,0,1,1,30.34,32.575,35,19.0012,129
2012-03-12 16:00:00,3,12,16,0,4,0,1,1,24.6,31.06,53,8.9981,397
2011-12-16 14:00:00,12,16,14,4,4,0,1,2,13.94,15.91,42,15.0013,115
2012-12-16 17:00:00,12,16,17,6,4,0,0,2,15.58,19.695,82,7.0015,214
2012-03-01 22:00:00,3,1,22,3,1,0,1,1,4.1,5.305,46,16.9979,33
2011-05-10 12:00:00,5,10,12,1,4,0,1,1,25.42,31.06,43,22.0028,180
2011-08-11 10:00:00,8,11,10,3,4,0,1,1,17.22,21.21,71,6.0032,104
2011-03-07 00:00:00,3,7,0,0,3,0,0,1,28.7,32.575,58,15.0013,97
2011-02-08 02:00:00,2,8,2,1,3,0,1,1,27.88,31.82,69,0.0,6
2011-08-16 17:00:00,8,16,17,1,3,0,1,1,31.16,34.09,45,22.0028,525
2011-01-13 21:00:00,1,13,21,3,1,0,1,1,5.74,6.06,46,19.9995,40
2011-02-06 18:00:00,2,6,18,6,2,0,1,1,30.34,32.575,22,26.0027,451
2011-12-03 17:00:00,12,3,17,5,1,0,0,1,18.86,22.725,44,22.0028,114
2012-11-09 06:00:00,11,9,6,4,3,0,1,1,18.86,22.725,77,7.0015,200
2012-05-16 17:00:00,5,16,17,2,2,0,1,1,29.52,33.335,51,12.998,769
2011-02-15 20:00:00,2,15,20,1,1,0,1,1,10.66,13.635,33,7.0015,98
2011-06-10 01:00:00,6,10,1,4,4,0,1,1,19.68,23.485,63,12.998,17
2011-10-02 15:00:00,10,2,15,6,1,0,1,1,8.2,9.85,25,16.9979,50
2012-04-19 18:00:00,4,19,18,3,2,0,1,1,24.6,31.06,43,6.0032,677
2011-03-05 20:00:00,3,5,20,5,2,0,1,1,27.06,31.06,61,12.998,262
2011-03-07 01:00:00,3,7,1,0,3,0,0,2,28.7,32.575,61,11.0014,55
2012-01-01 01:00:00,1,1,1,6,1,0,0,1,14.76,17.425,66,8.9981,78
2012-09-16 12:00:00,9,16,12,6,3,0,0,1,27.06,31.06,44,11.0014,468
2011-03-11 19:00:00,3,11,19,4,4,0,1,1,18.04,21.97,67,6.0032,234
2012-03-16 22:00:00,3,16,22,4,1,0,1,2,18.04,21.97,94,0.0,132
2011-11-04 11:00:00,11,4,11,4,2,0,1,2,24.6,29.545,73,19.9995,59
2012-04-17 02:00:00,4,17,2,1,2,0,1,1,22.96,26.515,83,7.0015,3
2012-06-14 14:00:00,6,14,14,3,2,0,1,1,28.7,32.575,54,19.0012,214
2012-11-02 23:00:00,11,2,23,4,1,0,0,3,4.92,3.79,50,32.9975,20
2012-09-09 17:00:00,9,9,17,6,3,0,0,1,28.7,31.82,37,16.9979,458
2012-04-02 20:00:00,4,2,20,0,1,0,0,3,9.84,11.365,93,12.998,73
2012-09-17 10:00:00,9,17,10,0,3,0,1,2,25.42,30.305,65,12.998,129
2012-03-03 15:00:00,3,3,15,5,1,0,0,1,19.68,23.485,29,19.9995,254
2011-11-06 08:00:00,11,6,8,6,2,0,0,1,30.34,34.09,58,12.998,111
2012-02-09 17:00:00,2,9,17,3,3,0,0,1,31.16,36.365,66,6.0032,284
2012-03-13 01:00:00,3,13,1,1,1,0,1,2,21.32,25.0,59,15.0013,14
2011-04-18 16:00:00,4,18,16,0,2,0,1,1,24.6,31.06,46,19.0012,165
2012-10-11 22:00:00,10,11,22,3,4,0,0,1,15.58,19.695,71,6.0032,154
2012-02-13 10:00:00,2,13,10,0,1,0,1,1,5.74,7.575,50,8.9981,70
2012-01-09 10:00:00,1,9,10,0,3,0,0,2,31.98,36.365,55,12.998,289
2011-06-11 20:00:00,6,11,20,5,4,0,0,1,14.76,18.18,81,7.0015,100
2011-06-09 14:00:00,6,9,14,3,3,0,1,3,22.14,25.76,88,19.0012,21
2011-10-11 10:00:00,10,11,10,1,4,0,1,2,18.04,21.97,88,15.0013,100
2012-04-07 07:00:00,4,7,7,5,3,1,0,1,27.88,31.82,65,0.0,62
2012-03-13 11:00:00,3,13,11,1,1,0,1,1,22.14,25.76,73,19.0012,155
2011-06-14 09:00:00,6,14,9,1,2,0,1,1,25.42,31.06,46,12.998,174
2011-01-07 02:00:00,1,7,2,4,3,0,1,1,25.42,30.305,69,0.0,7
2011-05-14 00:00:00,5,14,0,5,2,0,0,2,20.5,24.24,88,8.9981,78
2011-09-04 14:00:00,9,4,14,6,2,0,0,2,14.76,17.425,81,8.9981,118
2011-04-08 07:00:00,4,8,7,4,3,0,1,2,27.88,31.82,89,19.9995,271
2012-01-07 02:00:00,1,7,2,5,3,0,0,1,29.52,34.85,74,6.0032,69
2011-02-02 17:00:00,2,2,17,2,1,0,1,1,14.76,15.91,53,35.0008,183
2011-02-14 15:00:00,2,14,15,0,1,0,1,1,22.96,26.515,21,43.9989,71
2012-11-17 17:00:00,11,17,17,5,4,0,0,1,15.58,19.695,40,11.0014,302
2012-10-03 07:00:00,10,3,7,2,1,0,0,1,9.02,10.605,44,16.9979,36
2011-12-06 05:00:00,12,6,5,1,2,0,0,1,25.42,28.03,88,15.0013,5
2012-10-06 16:00:00,10,6,16,5,2,0,0,1,34.44,37.12,36,19.0012,335
2012-09-02 11:00:00,9,2,11,6,1,0,1,1,9.84,11.365,52,15.0013,95
2012-07-10 22:00:00,7,10,22,1,4,0,0,1,15.58,19.695,87,8.9981,72
2011-11-03 21:00:00,11,3,21,3,1,0,1,2,12.3,14.395,52,16.9979,43
2011-08-05 09:00:00,8,5,9,4,2,0,0,1,22.96,26.515,52,15.0013,112
2011-06-17 14:00:00,6,17,14,4,2,0,1,1,31.16,34.85,52,12.998,142
2012-05-14 06:00:00,5,14,6,0,2,0,1,3,21.32,25.0,94,19.9995,62
2012-06-06 01:00:00,6,6,1,2,2,0,1,1,21.32,25.0,68,0.0,21
2012-07-10 06:00:00,7,10,6,1,4,0,0,2,18.04,21.97,54,12.998,19
2011-07-07 19:00:00,7,7,19,3,3,0,1,1,33.62,38.635,52,19.0012,286
2012-04-07 10:00:00,4,7,10,5,3,1,0,1,32.8,36.365,46,0.0,304
2012-03-04 05:00:00,3,4,5,6,2,0,1,1,13.12,16.665,66,6.0032,25
2011-10-09 13:00:00,10,9,13,6,3,0,0,1,30.34,34.09,55,19.0012,239
2012-01-02 07:00:00,1,2,7,0,1,0,1,3,15.58,19.695,62,6.0032,201
2011-07-18 16:00:00,7,18,16,0,3,0,1,1,34.44,40.15,53,19.0012,220
2011-11-04 09:00:00,11,4,9,4,2,0,1,2,22.96,26.515,83,19.0012,132
2012-09-09 15:00:00,9,9,15,6,3,0,0,1,29.52,32.575,32,16.9979,412
2012-12-10 05:00:00,12,10,5,0,4,0,1,1,14.76,18.18,81,6.0032,33
2012-12-01 04:00:00,12,1,4,5,1,0,1,3,14.76,17.425,93,12.998,2
2011-02-04 15:00:00,2,4,15,4,2,0,0,3,13.94,15.15,76,26.0027,64
2011-11-18 19:00:00,11,18,19,4,4,0,1,1,11.48,13.635,41,11.0014,183
2011-04-07 08:00:00,4,7,8,3,3,1,0,1,28.7,33.335,74,7.0015,44
2011-03-10 17:00:00,3,10,17,3,4,0,1,2,16.4,20.455,76,11.0014,455
2012-08-17 00:00:00,8,17,0,4,3,0,1,1,27.88,12.12,57,11.0014,67
2012-08-13 16:00:00,8,13,16,0,3,0,1,1,32.8,35.605,36,6.0032,348
2012-02-11 17:00:00,2,11,17,5,4,0,1,1,15.58,19.695,40,22.0028,581
2012-12-05 19:00:00,12,5,19,2,2,0,0,2,26.24,31.06,36,11.0014,273
2012-01-11 15:00:00,1,11,15,2,4,0,1,2,16.4,20.455,54,11.0014,179
2011-03-16 19:00:00,3,16,19,2,1,0,1,2,18.04,21.97,51,22.0028,150
2012-11-17 03:00:00,11,17,3,5,4,0,0,1,10.66,12.88,65,12.998,19
2012-02-08 11:00:00,2,8,11,2,3,0,1,1,33.62,38.635,52,7.0015,167
2012-10-19 08:00:00,10,19,8,4,4,0,1,2,22.14,25.76,94,7.0015,447
2012-06-04 15:00:00,6,4,15,0,2,0,1,1,20.5,24.24,27,19.0012,319
2012-06-03 06:00:00,6,3,6,6,1,0,1,1,7.38,10.605,51,7.0015,99
2011-03-19 20:00:00,3,19,20,5,1,0,0,1,17.22,21.21,35,15.0013,69
2011-12-05 19:00:00,12,5,19,0,2,0,1,2,24.6,30.305,64,12.998,305
2012-12-07 18:00:00,12,7,18,4,3,0,1,1,31.16,34.09,45,8.9981,739
2012-11-05 16:00:00,11,5,16,0,2,0,1,1,25.42,30.305,25,22.0028,397
2012-04-08 03:00:00,4,8,3,6,3,0,0,1,29.52,35.605,84,8.9981,19
2011-04-16 05:00:00,4,16,5,5,2,0,0,2,15.58,19.695,87,19.0012,3
2012-10-18 17:00:00,10,18,17,3,4,0,1,2,23.78,27.275,64,22.0028,788
2012-07-02 01:00:00,7,2,1,0,1,0,1,1,11.48,14.395,61,8.9981,6
2011-09-19 17:00:00,9,19,17,0,3,0,1,2,23.78,27.275,64,8.9981,483
2011-08-11 08:00:00,8,11,8,3,4,0,1,1,13.12,16.665,93,7.0015,455
2012-07-06 01:00:00,7,6,1,4,2,0,1,1,21.32,25.0,77,11.0014,17
2012-02-17 17:00:00,2,17,17,4,1,0,1,1,17.22,21.21,32,22.0028,429
2011-11-02 18:00:00,11,2,18,2,1,0,1,1,11.48,15.91,28,0.0,165
2011-09-02 06:00:00,9,2,6,4,1,0,1,1,2.46,7.575,45,0.0,43
2012-09-10 16:00:00,9,10,16,0,4,0,1,2,20.5,24.24,72,11.0014,354
2012-10-08 13:00:00,10,8,13,0,3,0,1,2,31.16,35.605,58,23.9994,224
2012-03-15 05:00:00,3,15,5,3,1,0,1,1,18.86,22.725,67,0.0,24
2012-09-16 16:00:00,9,16,16,6,3,0,0,1,26.24,31.06,44,11.0014,402
2012-06-15 00:00:00,6,15,0,4,2,0,1,1,24.6,29.545,73,11.0014,68
2012-02-05 01:00:00,2,5,1,6,2,0,1,1,22.96,26.515,83,0.0,7
2012-03-03 16:00:00,3,3,16,5,1,0,0,1,20.5,24.24,27,19.9995,300
2012-08-08 12:00:00,8,8,12,2,3,0,1,2,32.8,37.12,52,0.0,217
2011-11-05 07:00:00,11,5,7,5,2,0,1,1,19.68,23.485,72,12.998,293
2011-10-14 16:00:00,10,14,16,4,4,0,1,1,24.6,31.06,43,15.0013,264
2011-08-01 01:00:00,8,1,1,0,1,0,0,2,7.38,10.605,55,6.0032,15
2011-01-13 12:00:00,1,13,12,3,1,0,1,1,8.2,8.335,44,27.9993,49
2012-06-12 09:00:00,6,12,9,1,4,0,1,1,9.84,11.365,48,12.998,257
2011-07-04 00:00:00,7,4,0,0,2,0,1,1,18.86,22.725,41,19.0012,15
2011-05-16 07:00:00,5,16,7,0,2,0,1,1,21.32,25.0,83,19.0012,245
2012-07-17 09:00:00,7,17,9,1,3,0,1,2,33.62,38.635,49,15.0013,288
2011-03-17 06:00:00,3,17,6,3,1,0,1,1,13.12,15.91,76,12.998,47
2011-09-04 15:00:00,9,4,15,6,2,0,0,2,14.76,18.94,87,0.0,116
2012-08-02 14:00:00,8,2,14,3,1,0,1,2,12.3,15.15,56,11.0014,100
2011-03-09 23:00:00,3,9,23,2,3,0,0,1,27.06,31.06,85,8.9981,77
2012-07-16 11:00:00,7,16,11,0,3,0,1,1,34.44,40.15,53,15.0013,125
2011-08-17 15:00:00,8,17,15,2,3,0,1,1,32.8,36.365,43,8.9981,117
2011-01-03 03:00:00,1,3,3,0,1,0,1,1,9.02,10.605,69,19.0012,2
2012-02-01 11:00:00,2,1,11,2,1,1,0,1,10.66,10.605,35,32.9975,142
2012-08-06 04:00:00,8,6,4,0,2,0,1,1,21.32,25.0,63,0.0,9
2011-12-10 01:00:00,12,10,1,5,4,0,1,3,22.96,26.515,83,8.9981,8
2011-01-08 14:00:00,1,8,14,5,3,0,1,1,37.72,40.91,29,12.998,86
2012-12-02 02:00:00,12,2,2,6,1,0,0,2,4.1,3.03,58,39.0007,26
2011-04-12 19:00:00,4,12,19,1,4,0,0,1,15.58,19.695,76,0.0,158
2011-09-15 18:00:00,9,15,18,3,3,0,1,3,19.68,23.485,67,40.9973,222
2012-08-13 02:00:00,8,13,2,0,3,0,1,1,26.24,30.305,69,7.0015,8
2011-07-06 19:00:00,7,6,19,2,2,0,1,1,31.16,34.09,48,16.9979,355
2011-06-06 15:00:00,6,6,15,0,2,0,1,1,32.8,34.85,29,12.998,127
2011-01-14 05:00:00,1,14,5,4,1,0,1,1,4.1,6.82,54,6.0032,8
2011-12-10 18:00:00,12,10,18,5,4,0,1,3,22.14,25.76,94,8.9981,161
2011-05-15 03:00:00,5,15,3,6,2,0,0,2,21.32,25.0,100,0.0,21
2012-10-01 13:00:00,10,1,13,0,1,0,1,1,17.22,21.21,38,19.9995,163
2012-06-05 10:00:00,6,5,10,1,2,0,0,2,22.14,25.76,77,7.0015,221
2012-04-11 18:00:00,4,11,18,2,4,0,0,1,14.76,17.425,43,15.0013,206
2011-07-17 17:00:00,7,17,17,6,3,0,0,1,32.8,37.12,49,26.0027,236
2011-02-09 18:00:00,2,9,18,2,3,0,1,2,27.88,31.82,65,12.998,305
2012-12-12 15:00:00,12,12,15,2,4,0,1,2,13.94,17.425,46,7.0015,207
2011-09-03 17:00:00,9,3,17,5,1,0,1,2,13.94,15.15,76,19.9995,176
2011-05-01 22:00:00,5,1,22,6,1,0,1,1,7.38,9.85,55,8.9981,41
2012-05-18 09:00:00,5,18,9,4,2,0,1,1,22.96,26.515,56,7.0015,304
2011-12-07 20:00:00,12,7,20,2,3,0,1,1,33.62,37.12,43,12.998,251
2011-02-03 15:00:00,2,3,15,3,1,0,1,1,22.14,25.76,19,27.9993,91
2011-05-11 15:00:00,5,11,15,2,4,0,0,1,16.4,20.455,37,12.998,202
2011-01-01 18:00:00,1,1,18,5,1,0,0,3,17.22,21.21,88,16.9979,26
2011-12-17 04:00:00,12,17,4,5,4,0,0,1,9.84,12.12,65,11.0014,9
2011-08-04 04:00:00,8,4,4,3,2,0,1,2,13.94,16.665,86,8.9981,1
2012-06-03 07:00:00,6,3,7,6,1,0,1,1,6.56,9.09,55,8.9981,270
2011-10-13 05:00:00,10,13,5,3,4,0,1,2,22.14,25.76,100,7.0015,16
2012-08-12 21:00:00,8,12,21,6,4,0,0,2,14.76,18.94,100,0.0,175
2012-05-05 08:00:00,5,5,8,5,2,0,0,1,23.78,27.275,83,6.0032,155
2012-02-01 01:00:00,2,1,1,2,1,1,0,1,14.76,16.665,43,27.9993,11
2011-02-09 10:00:00,2,9,10,2,3,0,1,2,26.24,30.305,76,11.0014,106
2012-09-06 18:00:00,9,6,18,3,2,0,0,1,33.62,34.85,24,15.0013,276
2012-05-18 00:00:00,5,18,0,4,2,0,1,1,21.32,25.0,59,7.0015,57
2012-06-18 21:00:00,6,18,21,0,2,0,1,2,25.42,29.545,73,7.0015,238
2011-03-02 20:00:00,3,2,20,2,1,0,1,1,8.2,11.365,47,6.0032,108
2011-09-09 08:00:00,9,9,8,4,3,0,1,3,25.42,27.275,94,11.0014,276
2011-04-04 06:00:00,4,4,6,0,2,0,1,1,17.22,21.21,58,19.0012,43
2012-03-05 13:00:00,3,5,13,0,2,0,1,1,24.6,29.545,69,12.998,217
2012-11-10 07:00:00,11,10,7,5,4,0,1,1,14.76,16.665,50,16.9979,467
2012-12-12 16:00:00,12,12,16,2,4,0,1,2,13.94,16.665,46,8.9981,310
2011-05-06 16:00:00,5,6,16,4,2,0,0,1,29.52,33.335,51,6.0032,260
2012-02-16 01:00:00,2,16,1,3,1,0,1,2,12.3,16.665,70,0.0,5
2011-01-09 15:00:00,1,9,15,6,3,0,1,1,29.52,33.335,51,8.9981,135
2012-06-08 23:00:00,6,8,23,4,3,0,1,1,29.52,34.85,74,12.998,97
2011-03-07 06:00:00,3,7,6,0,3,0,0,2,25.42,27.275,94,6.0032,3
2012-11-17 21:00:00,11,17,21,5,4,0,0,2,13.12,16.665,57,7.0015,124
2011-12-08 09:00:00,12,8,9,3,3,0,1,1,29.52,32.575,34,8.9981,178
2011-07-05 20:00:00,7,5,20,1,2,0,0,1,22.96,26.515,43,8.9981,137
2012-04-13 14:00:00,4,13,14,4,2,0,1,1,21.32,25.0,27,0.0,223
2012-09-11 15:00:00,9,11,15,1,4,0,1,1,18.86,22.725,36,15.0013,278
2011-01-17 10:00:00,1,17,10,0,1,1,0,2,6.56,7.575,50,16.9979,50
2012-05-19 08:00:00,5,19,8,5,2,0,0,1,21.32,25.0,52,11.0014,162
2011-01-04 08:00:00,1,4,8,1,2,0,1,2,10.66,12.12,87,16.9979,198
2011-09-03 12:00:00,9,3,12,5,1,0,1,2,13.12,15.15,76,16.9979,84
2012-02-07 13:00:00,2,7,13,1,3,0,1,1,35.26,37.88,34,15.0013,162
2012-12-08 07:00:00,12,8,7,5,3,0,0,1,26.24,30.305,65,8.9981,30
2011-12-16 18:00:00,12,16,18,4,4,0,1,2,13.12,15.15,45,16.9979,285
2011-10-02 00:00:00,10,2,0,6,1,0,1,3,5.74,6.82,86,12.998,16
2011-03-07 19:00:00,3,7,19,0,3,0,0,2,27.06,30.305,83,12.998,83
2012-01-13 10:00:00,1,13,10,4,1,0,1,1,9.84,9.85,44,30.0026,101
2012-10-03 09:00:00,10,3,9,2,1,0,0,1,9.84,10.605,41,22.0028,127
2012-10-19 16:00:00,10,19,16,4,4,0,1,3,25.42,30.305,69,23.9994,434
2011-05-05 06:00:00,5,5,6,3,2,0,1,1,13.94,15.91,66,16.9979,86
2011-06-11 21:00:00,6,11,21,5,4,0,0,1,14.76,18.18,81,6.0032,77
2012-12-11 21:00:00,12,11,21,1,4,1,0,3,22.14,25.76,73,15.0013,145
2012-05-10 03:00:00,5,10,3,3,4,0,1,1,22.14,25.76,73,0.0,11
2011-05-11 06:00:00,5,11,6,2,4,0,0,1,10.66,12.12,60,16.9979,20
2011-07-13 03:00:00,7,13,3,2,3,0,1,1,30.34,34.09,58,12.998,4
2011-05-08 08:00:00,5,8,8,6,3,0,1,1,28.7,32.575,65,15.0013,415
2012-09-17 01:00:00,9,17,1,0,3,0,1,1,21.32,25.0,72,6.0032,12
2011-02-12 19:00:00,2,12,19,5,4,0,1,1,13.94,15.91,53,16.9979,252
2012-11-18 01:00:00,11,18,1,6,4,0,0,1,12.3,14.395,70,12.998,81
2011-03-02 23:00:00,3,2,23,2,1,0,1,1,8.2,11.365,47,7.0015,34
2012-08-03 11:00:00,8,3,11,4,1,0,1,2,22.14,25.76,60,31.0009,156
2011-06-17 18:00:00,6,17,18,4,2,0,1,3,31.16,34.09,40,12.998,388
2012-02-06 02:00:00,2,6,2,0,2,0,0,2,22.14,25.76,88,0.0,38
2011-08-12 03:00:00,8,12,3,4,4,0,1,1,10.66,11.365,60,19.9995,1
2012-05-06 01:00:00,5,6,1,6,2,0,1,2,21.32,25.0,77,22.0028,18
2012-10-04 02:00:00,10,4,2,3,2,0,1,1,14.76,17.425,71,8.9981,2
2012-08-14 15:00:00,8,14,15,1,3,0,1,1,33.62,37.88,46,15.0013,199
2011-03-19 05:00:00,3,19,5,5,1,0,0,1,21.32,25.0,34,27.9993,2
2012-03-10 10:00:00,3,10,10,5,4,0,1,1,27.06,30.305,78,11.0014,146
2011-11-15 14:00:00,11,15,14,1,4,0,1,2,22.14,25.76,60,19.0012,120
2012-06-10 19:00:00,6,10,19,6,4,0,0,1,19.68,23.485,55,15.0013,239
2012-07-03 21:00:00,7,3,21,1,1,0,1,1,18.04,21.97,62,16.9979,177
2011-03-08 15:00:00,3,8,15,1,3,0,1,2,28.7,33.335,79,8.9981,87
2012-08-04 02:00:00,8,4,2,5,2,0,0,1,18.04,21.97,24,15.0013,25
2011-02-04 22:00:00,2,4,22,4,2,0,0,1,13.12,15.15,61,19.9995,41
2011-02-04 00:00:00,2,4,0,4,2,0,0,2,12.3,16.665,61,0.0,29
2012-06-17 00:00:00,6,17,0,6,2,0,0,1,22.96,26.515,56,8.9981,117
2012-08-14 03:00:00,8,14,3,1,3,0,1,2,27.88,31.82,83,12.998,3
2012-08-19 21:00:00,8,19,21,6,3,0,0,3,25.42,29.545,78,6.0032,154
2012-06-08 07:00:00,6,8,7,4,3,0,1,3,29.52,34.09,70,12.998,393
2011-04-11 07:00:00,4,11,7,0,4,0,1,2,16.4,20.455,86,15.0013,235
2011-06-15 03:00:00,6,15,3,2,2,0,1,1,20.5,24.24,68,16.9979,1
2011-11-10 07:00:00,11,10,7,3,4,0,1,2,21.32,25.0,88,6.0032,333
2012-07-01 13:00:00,7,1,13,6,1,0,0,1,18.04,21.97,44,12.998,296
2012-05-17 22:00:00,5,17,22,3,2,0,1,1,22.96,26.515,43,6.0032,209
2011-10-16 21:00:00,10,16,21,6,4,0,0,1,22.14,25.76,52,26.0027,88
2012-04-17 14:00:00,4,17,14,1,2,0,1,1,26.24,31.06,27,19.0012,198
2012-04-10 17:00:00,4,10,17,1,4,0,1,1,28.7,32.575,51,15.0013,789
2011-07-06 11:00:00,7,6,11,2,2,0,1,2,31.16,34.85,52,16.9979,113
2011-06-14 22:00:00,6,14,22,1,2,0,1,1,23.78,27.275,60,15.0013,159
2012-08-13 03:00:00,8,13,3,0,3,0,1,1,26.24,30.305,69,0.0,5
2012-10-15 21:00:00,10,15,21,0,4,0,1,1,21.32,25.0,59,22.0028,190
2011-07-09 18:00:00,7,9,18,5,3,0,1,3,26.24,28.79,89,0.0,219
2012-04-06 03:00:00,4,6,3,4,2,0,1,2,22.96,26.515,60,11.0014,5
2012-01-08 14:00:00,1,8,14,6,3,0,1,1,33.62,37.88,46,11.0014,175
2011-01-16 19:00:00,1,16,19,6,1,0,0,1,7.38,9.85,47,8.9981,47
2011-09-06 22:00:00,9,6,22,1,2,0,1,2,30.34,34.09,58,11.0014,131
2012-12-12 10:00:00,12,12,10,2,4,0,1,2,12.3,15.15,56,11.0014,116
2012-05-13 05:00:00,5,13,5,6,2,0,0,1,21.32,25.0,72,12.998,8
2012-08-10 10:00:00,8,10,10,4,4,1,0,2,15.58,19.695,68,8.9981,229
2012-04-08 18:00:00,4,8,18,6,3,0,0,1,35.26,39.395,41,22.0028,321
2012-04-15 08:00:00,4,15,8,6,2,0,0,1,21.32,25.0,59,0.0,64
2011-09-01 19:00:00,9,1,19,3,1,0,0,1,6.56,6.82,43,22.0028,40
2012-03-01 16:00:00,3,1,16,3,1,0,1,1,5.74,4.545,39,39.0007,129
2011-06-07 13:00:00,6,7,13,1,3,0,1,2,30.34,34.85,70,7.0015,107
2011-12-03 10:00:00,12,3,10,5,1,0,0,1,13.12,15.15,66,15.0013,78
2012-07-16 00:00:00,7,16,0,0,3,0,1,3,29.52,34.85,79,7.0015,32
2011-10-10 17:00:00,10,10,17,0,4,1,0,2,27.06,31.06,54,7.0015,334
2011-12-04 08:00:00,12,4,8,6,2,0,1,3,19.68,23.485,88,26.0027,211
2012-11-12 01:00:00,11,12,1,0,4,0,1,1,17.22,21.21,71,30.0026,7
2011-06-06 03:00:00,6,6,3,0,2,0,1,1,23.78,27.275,88,0.0,3
2012-02-01 15:00:00,2,1,15,2,1,1,0,1,11.48,12.12,38,30.0026,139
2012-10-08 01:00:00,10,8,1,0,3,0,1,1,28.7,32.575,65,7.0015,35
2012-04-06 07:00:00,4,6,7,4,2,0,1,1,22.96,26.515,60,15.0013,504
2011-09-08 00:00:00,9,8,0,3,3,0,1,1,29.52,34.85,79,8.9981,25
2011-07-13 12:00:00,7,13,12,2,3,0,1,1,34.44,37.88,41,19.0012,134
2012-12-08 00:00:00,12,8,0,5,3,0,0,2,26.24,30.305,73,8.9981,96
2012-10-11 19:00:00,10,11,19,3,4,0,0,1,18.86,22.725,51,6.0032,228
2012-04-06 11:00:00,4,6,11,4,2,0,1,1,26.24,31.06,38,32.9975,168
2011-04-04 21:00:00,4,4,21,0,2,0,1,2,28.7,31.82,30,30.0026,76
2012-09-06 06:00:00,9,6,6,3,2,0,0,1,22.96,26.515,64,7.0015,63
2011-10-06 13:00:00,10,6,13,3,2,0,1,1,34.44,37.88,44,7.0015,149
2012-01-11 23:00:00,1,11,23,2,4,0,1,1,13.94,16.665,57,11.0014,112
2012-04-02 03:00:00,4,2,3,0,1,0,0,1,9.84,14.395,75,0.0,17
2011-12-06 09:00:00,12,6,9,1,2,0,0,1,29.52,34.09,66,0.0,107
2011-03-13 05:00:00,3,13,5,6,1,0,0,1,14.76,17.425,62,8.9981,3
2012-02-12 17:00:00,2,12,17,6,4,0,0,3,16.4,20.455,76,12.998,244
2011-11-15 04:00:00,11,15,4,1,4,0,1,1,22.96,26.515,64,19.9995,6
2011-04-15 23:00:00,4,15,23,4,2,1,0,2,14.76,17.425,81,12.998,56
2011-03-08 13:00:00,3,8,13,1,3,0,1,2,31.16,35.605,58,15.0013,107
2011-03-15 16:00:00,3,15,16,1,1,0,1,2,15.58,19.695,46,22.0028,93
2011-05-09 20:00:00,5,9,20,0,3,1,0,3,27.06,29.545,94,16.9979,56
2012-05-04 09:00:00,5,4,9,4,2,0,1,1,16.4,20.455,37,16.9979,290
2012-05-10 17:00:00,5,10,17,3,4,0,1,1,28.7,31.82,42,11.0014,742
